atr_ratio,rvol_20,ret_1,ret_5,ret_10,ret_20,sma_10_dist,sma_20_dist,sma_50_dist,sma_100_dist,sma_200_dist,ma_spread_10_50,ma_spread_20_200,ma_spread_50_200,rsi_14,macd_norm,macd_signal_norm,macd_hist_norm,bb_width,bb_pctb,mom_5,mom_10,mom_20,volume_ratio,volume_std,bb_touch_upper,bb_touch_lower,sma50_cross_above_sma200,sma50_cross_below_sma200,close_touch_sma50,close_touch_sma200,rsi_oversold,rsi_overbought,upper_slope,lower_slope,containment,upper_touches,lower_touches,total_touches,upper_mean_error,lower_mean_error,pattern_window,r_upper,r_lower,etype_multiple_bottom,etype_multiple_top,etype_near_resistance,etype_near_support
0.0062998981449392194,0.06331604387672286,0.0037013904849785284,0.00426160695560851,0.004720302170187596,0.0209340118337078,0.0038337179482810504,0.007682180120456681,0.026643712366648472,0.04725231561447569,0.08377482695034782,0.022722881300489075,0.07551254585130715,0.055648433721957026,63.106041865571406,0.006482259919548311,0.007129076433518511,-0.0006468165139701992,0.019992100568283554,0.8842607781117341,0.00426160695560851,0.004720302170187596,0.0209340118337078,0.9879007892507999,0.22753068174369032,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.014809172272333993,0.18321975269263985,0.011435130359614964,0.02662507499087119,0.06998457032940708,0.02615501227698247,0.027755187742925104,0.0427388931741007,0.02611861437724808,0.0302317175490801,0.061839633529179656,-0.0015923766527232391,0.018317855486272544,0.03481178360029136,83.91228335543603,0.00503657671394813,-0.0015763016836664791,0.006612878397614609,0.09496599457015042,0.9500441802094739,0.02662507499087119,0.06998457032940708,0.02615501227698247,0.8427164170884943,0.4001512744840899,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.009522027947395524,0.13399923221337776,0.006000588586411615,0.011104608444167496,0.02483990595608776,0.02493950057875982,0.013588725416332763,0.026493345035491635,0.03303086155200692,0.04838715149192386,0.06957514516198658,0.019181484213617584,0.041969877676124014,0.03537579076299443,85.44777521187143,0.009001921209529938,0.005829069760328099,0.003172851449201838,0.06760566589589412,0.8918805426203287,0.011104608444167496,0.02483990595608776,0.02493950057875982,1.1818583381187657,0.2929057964848147,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.009471984833970942,0.10904863580445749,0.0019129922313179115,0.010662095759758294,0.005954328160494349,0.008846388386200443,0.007560759792962105,0.007512363932451659,0.009186527838206896,0.020089526488205573,0.046907313682009275,0.00161356824334729,0.03910120725049369,0.03737741716053683,52.11076517326799,0.0022757162158108407,0.0010309368492012973,0.0012447793666095434,0.031428597127931016,0.7390295660309738,0.010662095759758294,0.005954328160494349,0.008846388386200443,0.6705386231430865,0.3738012173496311,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.010239187310197267,0.11495350208742654,0.010427439392190818,0.015990950197710463,0.017988998620308116,0.008746396756021735,0.009423060995606556,0.009473438049853013,0.016947507398705538,0.025644642059490283,0.05133654002351524,0.00745420497494631,0.041470236259544664,0.0338159367859359,51.54520004159435,0.002445700549475346,0.0022876373601616066,0.0001580631893137395,0.023801574007076654,0.8980172927654442,0.015990950197710463,0.017988998620308116,0.008746396756021735,0.9118660208811749,0.3242698893454693,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.00848826598303853,0.09018314292060298,-0.004285529990478265,0.0030218338419591984,-0.011627450519242744,-0.01567528905875415,-0.005095595197865455,-0.010336317788420113,-0.00651840750335244,0.0025809227479574033,0.026181317638174592,-0.0014300995137014718,0.03689903558448213,0.0329142737907722,44.29261643078241,-0.0012128372953445657,2.4394908413220467e-05,-0.0012372322037577863,0.02979133538015365,0.15304281743254966,0.0030218338419591984,-0.011627450519242744,-0.01567528905875415,1.2616903767455938,0.27684944521527666,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.011506664158946125,0.13735145066805768,0.00802440973699503,0.03611529807399716,0.023132669058491206,0.013024107846875133,0.01953588236530432,0.01633410927595788,0.013111211764169543,0.017654948207920552,0.03969985261012333,-0.006301563988341106,0.022990218591415108,0.02624454308392655,56.10002084450274,0.0005739939640856197,-0.001996767690716117,0.0025707616548017367,0.04849272793727088,0.8368362633070947,0.03611529807399716,0.023132669058491206,0.013024107846875133,0.8614708424799871,0.3081345132096994,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
0.020694089157162178,0.2214413022119981,0.020616871784859603,-0.007023196789746056,-0.03659930972369152,-0.027614263118428295,-0.007429749869396497,-0.009342257115446803,-0.049662072303863755,-0.0635941562556373,-0.0753536170246206,-0.04254844675115971,-0.06663387066149087,-0.027034114889047695,48.180229253873875,-0.015577478751178967,-0.015228031821409803,-0.0003494469297691639,0.06141722878369441,0.34788865762163684,-0.007023196789746056,-0.03659930972369152,-0.027614263118428295,0.6904467536021041,0.27294788741445636,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False
0.007912850127130784,0.10310245754447556,0.001561039174116985,0.008768278200374624,0.031528415304838964,0.028121543332554788,0.0074913199713291375,0.01799313599730056,0.021133531340998452,0.05596546031180724,0.0588693043234775,0.013540773105675533,0.040153677741777354,0.03695478781597029,81.41697329415972,0.00643506959170968,0.00440832485799794,0.00202674473371174,0.0483172684668207,0.8723955548036906,0.008768278200374624,0.031528415304838964,0.028121543332554788,0.7186324171049338,0.24881338269746905,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False
0.0064726177525459,0.08327272612155459,0.005949316136560467,0.0013700847460003107,0.004656100054533097,0.03129169284910405,0.005400303121346488,0.007406188064444985,0.034463771338561586,0.04596248442102059,0.07058167676136617,0.028907359712330712,0.06271103894875,0.034914616077921436,50.62906245609595,0.007353932326879975,0.008866076827709344,-0.001512144500829369,0.025286281652924916,0.7928935209257347,0.0013700847460003107,0.004656100054533097,0.03129169284910405,0.889615192883702,0.36583740751940497,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
